23882,0,69,207,0.86354,0.08333,0.07692,0.02631,0.11842,1.15529,0.5861,1.02631,3,0.06321,10,2,0,0.33333,0.63636,0.47179,0,0.5,0,0,0,0.42857,0,0.46889,0
23883,0,4,1,1.00006,0,0,0,0,1,5.50444,3,0,0,1,0,0,0.5,1,0.5,0,0,0,0,0,0.5,1,0.5,0
23884,0,0,0,1,0.14457,0.12631,0.09625,0.25668,1.12043,0.3149,0.88235,14,0.49276,15,3,0.07407,0.5,0.18518,0.5,0,0,0,0,0,0.5,0,0.5,0
23885,1,0,1,0.99993,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23886,0,4,115,1.02635,0.05333,0.05063,0.08695,0.1913,1.12937,0.68957,1,6,0,7,3,0,0.5,1,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23887,0,4,241,1.15205,0.02717,0.02645,0,0.03265,1.17562,0.44424,0.82857,2,0.32635,11,2,0,0.5,0.45238,0.53505,0,0.5,0,0.5,0,0.51428,0.0238,0.53125,0
23888,0,0,18,1.00018,0.15384,0.13333,0,0,1.21688,1.52237,1.21052,0,0.00721,8,0,0,0.5009,0.4,0.50008,0,0.5,0,0.5,0,0.5,0,0.5001,0
23889,1,4,0,1,1,1,0,0,1,8.53236,3,0,0.00045,1,0,0,0.5,0,0.5,0,0.5,0,0,0,0.4993,0,0.49991,1
23890,0,4,37,1.00087,0.11538,0.10344,0,0.13513,1.16999,1.19897,1.1081,4,0,0,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23891,0,3,667,0.91057,0,0,0,0,0,0,0,0,0,0,0,0,0.42105,0,0.4622,0,0.42857,0,0,0,0.42857,0,0.45688,0
23893,0,4,13,1.04609,0,0,0,0.48484,1.41857,2.94735,0.87878,8,0.06976,7,2,0,0.5,0,0.48936,0,0,0,0,0,0.5,0,0.4909,0
23894,0,124,1,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
23895,0,153,276,1.0088,0.10273,0.09316,0.13523,0.18505,1.11005,0.54339,0.8612,16,0.16393,12,3,0.04,0.5,0.36,0.47517,0,0.48717,0,0.5,0,0.47008,0,0.47598,0
23896,0,4,15,1.00665,0.06896,0.06451,0.04878,0.02439,1.18388,1.72952,1.14634,0,0.06927,9,0,0,0.5,0.5,0.50177,0,0.5,0,0,0,0.5,0,0.50151,0
23897,1,0,10,1.0008,5,1,0,0,1.38949,8.11202,1.1,0,0.0005,5,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,1
23898,0,200,58,0.99839,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.49944,0,0.5,0,0,0,0.5,0,0.49951,0
23899,1,4,0,1,0,0,0,0,1.25992,5.51468,2,0,0.02234,2,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23900,1,0,142,1.01053,0.02938,0.02854,0.01733,0.04964,1.1162,0.08143,0.69503,10,0.41848,13,3,0.04568,0.50724,0.42131,0.50524,0.02030456852791878,0.52,0.00507,0.5,0,0.51249,0.06598,0.50608,1
23901,0,208,14,1.0063,0.13888,0.12195,0,0.09677,1.15293,0.88982,1.06451,4,0.03875,4,2,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0.5,0
23902,1,4,120,1.0218,0.14814,0.12903,0.00833,0.05833,1.13813,0.48713,0.975,2,0.16625,11,2,0,0.5,0.55555,0.50708,0,0.5,0,0,0,0.5,0,0.50614,0
23903,0,18,116,0.93176,0,0,0,0,1.20829,1.0029,1.02272,0,0.03947,12,2,0,0.5,0.33333,0.48407,0,0,0,0.5,0,0.47058,0,0.48128,0
23904,0,0,6,0.99984,1,0.5,0,0,1.25992,6.02213,2,0,0.00619,2,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23905,0,10,99,1.01334,0.05555,0.05263,0,0.11111,1.13614,0.44552,1.0505,2,0.26731,14,2,0,0.5,0.75,0.50802,0,0.5,0,0,0,0.5,0,0.50748,0
23906,0,78,174,0.99755,0.06923,0.06474,0.02061,0.12371,1.14076,0.99457,0.76288,6,0.00229,20,2,0.04166,0.5,0.75,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
23907,0,16,151,1.10006,0.2987,0.23,0.06369,0.14012,1.10422,0.81195,0.89171,11,0.05185,19,2,0,0.5,0.42857,0.512,0,0.5,0,0,0,0.5,0,0.51094,0
23911,0,63,19,0.99795,0,0,0,0.42857,1.91293,0,1,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23912,1,0,17,0.9991,0,0,0.48214,0.25,1.44187,6.47812,0.80357,14,0.00473,4,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23913,0,0,225,1.00407,0.09108,0.08348,0.13757,0.17341,1.09569,0.26685,0.77456,41,0.05442,10,3,0.06818,0.5,0.45454,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23914,0,186,44,0.99946,0,0,0,0.44444,1.44224,0,1,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23915,1,4,18,1.00178,0.1,0.0909,0,0.27777,1.2125,2.87551,1.22222,2,0.00252,6,2,0,0.5,0.33333,0.50082,0,0.5,0,0.5,0,0.5,0,0.50071,0
23916,1,4,85,1.00285,0.03174,0.03076,0.01136,0.02272,1.18792,0.54524,0.98863,1,0.11327,7,2,0.0625,0.5,0.25,0.5,0,0.5,0,0.5,0,0.5,0.0625,0.5,1
23917,1,0,3,0.99989,0,0,0,0,1.25992,4.61982,2,0,0,2,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
23918,1,0,165,1.11498,0.04687,0.04477,0,0.01764,1.16305,0.21615,0.87647,0,0.2931,10,2,0,0.5,0.51851,0.54726,0,0,0,0,0,0.625,0.03703,0.54838,1
23923,1,0,235,1.00805,0.11764,0.10526,0.02836,0.06737,1.12754,0.73772,0.76595,3,0.13172,10,2,0,0.49624,0.13333,0.50041,0.06666666666666667,0.5238,0,0,0,0.5,0.06666,0.50071,0
23925,1,119,18,0.99033,0,0,0,0,1.25992,0,2,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0.5,0
23926,0,4,0,1,0,0,0.66666,0,1.44224,8.41345,1.66666,0,0.00339,1,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23927,0,0,460,1.00778,0.16803,0.14385,0.07431,0.18165,1.0938,0.14025,0.71651,83,0.62665,13,4,0.01709,0.5,0.29914,0.50312,0,0.5,0,0,0,0.50098,0,0.50256,0
23928,0,6,7,1.00032,0.25,0.2,0,0.36363,1.3495,3.95403,1.27272,2,0.00159,5,2,0,0.5,1,0.50017,0,0.5,0,0,0,0.5,0,0.50015,0
23929,1,0,3959,0.91515,0,0,0,0,1.3459,4.40699,1.375,0,0,4,0,0,0.49253,1.5,0.51775,0,0.55172,0,0.47619,0,0.50909,0.5,0.51649,1
23930,0,9,1,0.99992,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
23931,1,19,1,1.00042,0,0,0,0,1.30766,3.7145,1.4,0,0,5,0,0,0.5,1,0.50226,0,0.5,0,0,0,0.5,0,0.50197,0
23932,0,125,35,0.99939,0,0,0,0,0,0,0,0,0,0,0,0,0.48936,0,0.49947,0,0.46666,0,0.5,0,0.5,0,0.49865,0
23933,0,10,558,1.06206,0.19832,0.1655,0.02781,0.25055,1.11024,0.01413,0.45406,668,0.66185,16,3,0.01859,0.47826,0.30578,0.45679,0.002066115702479339,0.5,0,0.44444,0.00413,0.47222,0.00413,0.45867,0
23935,1,0,52,1.01564,0.07692,0.07142,0,0.0909,1.15999,0.52292,1.03636,4,0,0,2,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
23937,0,27,6,1.00081,0,0,0,0.66666,1.43096,5.30853,1.33333,2,0.00113,2,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23938,1,0,5,0.99938,0,0,0,0,1.30766,3.06635,1.4,0,0,5,0,0,0.5,1,0.5,0,0,1,0,0,0.5,1,0.5,1
23939,0,109,14,0.99717,0.05882,0.05555,0.26086,0.13043,1.16549,2.51676,1.04347,3,0.0851,8,2,0,0.5,0,0.49152,0,0,0,0,0,1,0,0.5,0
23940,0,108,36,1.01204,0.28571,0.22222,0.20512,0.15384,1.13978,1.69369,1.10256,4,0,0,2,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0.5,0
23941,1,4,19,0.99786,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.49442,0,0,0,0,0,0.5,0,0.49538,0
23942,1,4,0,1,0,0,1,0,1,7.71264,3,0,0,1,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23947,1,0,63,0.99792,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23948,0,0,1,1.00004,0,0,0,0,1.25992,4.33122,2,0,0.00569,2,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23949,0,13,103,1.01295,0.0845,0.07792,0,0.18446,1.13739,0.56731,0.98058,5,0.00725,8,3,0,0.5,0.5,0.50155,0,0.5,0,0.5,0,0.5,0,0.50133,0
23950,0,144,149,1.01519,0.06306,0.05932,0,0.10975,1.15218,0.7634,0.87804,15,0.14847,13,3,0,0.5,0.86956,0.50821,0,0.5,0,0.5,0,0.5,0,0.5072,0
23951,0,0,34,1.01076,0.09523,0.08695,0.09333,0.10666,1.16053,1.01811,0.98666,2,0.16842,12,2,0,0.5,0.28571,0.50124,0,0.5,0,0,0,0.5,0,0.50115,0
23952,0,55,28,0.99592,0.11926,0.10655,0.05235,0.08376,1.1238,0.5426,0.8691,9,0.11596,10,2,0.03846,0.5,0.42307,0.49942,0,0.5,0,0,0,0.48076,0,0.49846,0
23953,0,0,82,0.99687,0.18181,0.15384,0,0,1.302,2.63162,1.14285,0,0,7,0,0,0.5,1,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23954,0,0,0,1,0,0,1,0,1.25992,6.16398,2,0,0.00083,2,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23959,0,4,37,1.10787,0.04347,0.04166,0.1081,0.16216,1.15538,1.62435,1.1081,3,0.07407,12,2,0,0.5,0,0.5,0,0.5,0,0,0,0.6,0,0.5098,0
23960,0,4,11,1.00739,0.10309,0.09345,0,0.14473,1.12095,0.47818,0.93421,8,0.50622,10,2,0,0,0.27272,0.48837,0.045454545454545456,0.5,0,0,0,0.44444,0.04545,0.48905,0
23961,0,38,18,0.99855,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23962,1,0,95,1.00681,0.0845,0.07792,0,0.01052,1.19142,0.35163,0.88421,0,0.17262,7,0,0,0.5,0.47058,0.50257,0,0.5,0,0.5,0,0.5,0,0.50228,0
23963,1,16,129,0.93192,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.48557,0,0.4,0,0,0,0.45833,0,0.48148,0
23964,0,10,412,1.01086,0.05527,0.05238,0.02833,0.13,1.1125,0.18018,0.77666,24,0.23619,14,2,0.03658,0.5,0.32926,0.5,0.024390243902439025,0.5,0,0,0,0.5,0.01219,0.5,0
23965,1,0,22,0.99956,0.20312,0.16883,0.175,0.025,1.16699,1.54696,0.81666,1,0.0024,8,3,0.1,0.50316,0.65,0.50014,0,0.5,0,0,0,0.5,0,0.50025,1
23966,0,20,25,1.0236,0.17647,0.15,0,0.12,1.19581,1.38699,1.08,0,0.104,8,0,0,0,0.66666,0.50714,0,0,0,0,0,0.5,0,0.50657,0
23971,0,130,0,1,0.2,0.16666,0,0,1.29683,4.31896,1.375,0,0.04014,4,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23972,0,105,161,1.00326,0.01639,0.01612,0,0.0559,1.18457,0.80378,0.85714,2,0.15717,9,2,0,0.5,0.26666,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
23973,0,10,7,0.99691,0.16666,0.14285,0.10714,0.03571,1.20336,2.33423,1.17857,0,0.05882,8,2,0,0.5,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0
23974,0,57,14,1.00074,0.2,0.16666,0.08108,0.02702,1.19787,1.39811,1.1081,0,0.03036,13,2,0,0.5,0.75,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23975,1,0,85,0.98786,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.4976,0,0.48275,0,0,0,0.49645,0,0.49712,0
23976,1,0,2,1.00003,0,0,0,1,1.25992,0,2,1,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,1
23977,1,4,16,1.01235,0.14285,0.125,0,0.23529,1.2663,2.8451,1.17647,2,0.03468,8,2,0,0,0,0.5,0,0.5,0,0,0,0.51515,0,0.50285,0
23983,0,0,0,1,0,0,1,0,1,7.66566,3,0,0.01041,1,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23984,1,51,95,0.98783,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.49862,0,0.5,0,0.5,0,0.5,0,0.49883,0
23985,0,110,6140,1.0825,0.06072,0.05724,0.03519,0.13104,1.1072,0.28819,0.57463,283,0.42314,16,3,0.02449,0.50248,0.50334,0.5113,0.0022271714922048997,0.50387,0,0,0,0.50761,0.00445,0.51043,0
23986,0,3,531,1.30308,0.09638,0.08791,0.07663,0.16074,1.10313,0.29873,0.80373,28,0.29277,10,2,0.03921,0.625,0.47058,0.56,0,0.5,0,0,0,0.61111,0,0.56521,0
23987,1,128,605,1.05958,0.04545,0.04347,0.02936,0.06688,1.11701,0.1842,0.79282,2,0.30764,10,4,0,0.5,0.42268,0.51537,0.020618556701030927,0.51851,0,0,0,0.52173,0.05154,0.51517,0
23988,1,4,4,0.99989,0.2,0.16666,0,0,1.2917,4.60532,1.33333,0,0,6,0,0,0.5,1,0.5,0,0.5,0,0.5,0,0.49738,0,0.49979,1
23989,0,4,6,1.00237,0,0,0,0.85714,1.91293,0,1,4,0,0,3,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23990,1,4,26,1.00073,26,1,0,0,5.09901,9.32267,0.34615,0,0,26,26,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,1
23995,0,17,136,1.15402,0.0868,0.07987,0.03603,0.1509,1.10884,0.17608,0.79729,21,0.53703,10,2,0,0,0.51111,0.55223,0,0,0,0,0,0.5,0,0.55072,0
23996,0,6,89,0.99523,0.07142,0.06666,0,0.05263,1.22395,1.27418,1,1,0.01798,9,2,0,0.5,0.14285,0.49818,0,0.5,0,0,0,0.48101,0,0.49651,0
23997,1,0,1,0.9999,0.23809,0.1923,0,0,1.17949,0.87043,1,0,0.02151,7,2,0,0.5,0.27272,0.49766,0,0.5,0,0,0,0.47222,0,0.4967,0
23998,1,4,16,0.99853,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
23999,0,116,12,1.0082,0.2,0.16666,0,0.41666,1.31798,4.2908,1.25,2,0.00529,6,2,0.5,0.55555,0,0.5,0,0.5,0,0,0,0.55555,0,0.50666,0
24000,1,4,16,1.0062,0.28571,0.22222,0,0.3125,1.21901,3.32202,1.25,2,0.00692,5,2,0,0.5,0.33333,0.50191,0,0.5,0,0,0,0.5,0,0.50162,0
24001,1,4,56,0.99905,0,0,0,0,0,0,0,0,0,0,0,0,0.46938,0,0.49904,0,0.5,0,0.5,0,0.49704,0,0.49831,0
24002,0,4,43,1.00452,0.22222,0.18181,0.03448,0.1954,1.12828,1.42492,1.03448,5,0.00826,6,2,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0.5,0
24007,1,4,226,1.07007,0.2735,0.21476,0.13716,0.13716,1.09292,0.76627,0.98672,10,0.17488,9,3,0,0.5,0.86666,0.51629,0,0.5,0,0,0,0.5,0,0.51422,0
24008,0,51,2,0.99991,0,0,0,0.21951,1.17522,1.21034,1.14634,3,0,0,2,0,0.49382,0,0.49254,0,0.5,0,0.5,0,0.47058,0,0.49094,0
24009,0,11,4,1.00003,0,0,0,0,1.3195,5.17545,1.5,0,0.00118,3,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24010,0,134,48,0.97769,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.49342,0,0.5,0,0,0,0.5,0,0.49444,0
24011,0,4,225,1.00511,0.1223,0.10897,0.06222,0.10666,1.11204,0.365,0.91111,6,0.10011,13,3,0,0.5,0.66666,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
24012,1,0,11,0.99894,0,0,0,0.42857,1.32046,5.33195,1.28571,1,0,4,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24013,0,4,1,0.99956,0.11111,0.1,0,0.05882,1.19281,1.27743,1.11764,1,0.0081,13,2,0,0.5,1.5,0.5,0,0.5,0,0,0,0.5,0,0.5,1
24014,1,0,0,1,0,0,0,0,1,5.04643,3,0,0,1,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24015,0,20,4,1.00008,0,0,0,0.8,1.49534,0,1.4,2,0,0,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24019,0,4,18197,7.54803,0.05586,0.0529,0.04048,0.07691,1.11653,0.10052,0.54572,189,0.78991,16,3,0.013,0.5,0.34489,0.5,0.015372487189594008,0.5,0,0,0,0.5,0.013,0.5,0
24020,0,66,4,1.00006,0,0,0,0.66666,1.73205,0,1,2,0,0,2,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
24021,0,133,3212,2.33167,0.07114,0.06641,0.01998,0.05039,1.11315,0.08456,0.60382,37,0.91445,14,3,0.00619,0.5,0.51446,0.67811,0.008264462809917356,0.5,0,0,0,0.68181,0.00826,0.673,0
24022,0,31,6,1.00028,0,0,0,0.57142,1.32046,5.65854,1.28571,0,0,2,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
24023,1,0,0,1,0.2,0.16666,0.18604,0.06976,1.15564,1.51117,1.02325,0,0.01917,6,3,0,0.5,0.11111,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24024,1,4,1,1.00012,1,1,0,0,1.25992,10.54847,2,0,0.00086,1,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24025,0,0,27,1.00243,0,0,0,0,1.22874,1.16313,1.18518,0,0.01716,6,0,0,0.5,0.2,0.50057,0,0.5,0,0,0,0.5,0,0.50046,0
24026,1,4,111,1.00209,0.06611,0.06201,0.01744,0.06395,1.15371,0.41398,0.86627,0,0.12534,12,2,0,0.5,0.41379,0.50249,0,0.5,0,0,0,0.5,0.03448,0.5022,0
24031,0,45,25,1.00226,0,0,0,0,1.22284,1.66076,1.2,0,0.00091,12,2,0,0.5,0.33333,0.5,0.3333333333333333,0.5,0,0,0,0.5,0,0.5,0
24032,0,129,259,0.9639,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.4927,0,0.5,0,0,0,0.48936,0,0.49266,0
24033,0,74,8,0.99932,0,0,0.66666,0.16666,1.348,7.46591,1.33333,0,0.00066,4,2,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
24034,0,0,2,0.99984,0.08333,0.07692,0,0,1.2383,1.8339,1.23076,0,0.01246,13,0,0,0.5,1,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24035,0,4,340,1.13147,0.03453,0.03338,0.00827,0.08274,1.12791,0.11273,0.74349,16,0.4754,26,2,0.04347,0.54347,0.4,0.52567,0.017391304347826087,0.5,0,0,0,0.54285,0.00869,0.52967,0
24036,0,0,85,1.00823,0.16666,0.14285,0,0.09195,1.16648,0.95705,0.95402,0,0.01466,10,2,0,0.5,0.63636,0.50312,0,0.5,0,0,0,0.5,0,0.5028,0
24037,1,4,1,0.99975,0,0,0,0,1.25992,4.72628,2,0,0.00198,2,0,0,0.5,1,0.50102,0,0.5,0,0,0,0.5,0,0.50086,0
24038,0,4,5,1.00271,0.125,0.11111,0,0,1.24573,3.22012,1.33333,0,0.00467,9,0,0,0.5,1,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24039,1,0,128,1.01114,0.0421,0.0404,0,0.02343,1.1892,0.37959,0.95312,0,0.16822,9,2,0,0.5,0.24,0.50761,0.04,0.53333,0,0,0,0.51162,0.08,0.50819,0
24043,1,71,593,1.09787,0.06127,0.05773,0.04208,0.09764,1.11232,0.18323,0.80303,18,0.22033,9,2,0,0,0.3,0.50557,0.05,0.57142,0,0,0,0.5,0,0.50615,0
24044,0,140,313,0.96818,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24045,0,55,38,0.99672,0.1574,0.136,0.0995,0.1592,1.1143,0.49095,0.94029,9,0.09567,9,3,0.04545,0.5,0.36363,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24046,0,0,84,0.96759,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24047,0,108,19,0.99961,0.125,0.11111,0.125,0.25,1.21901,3.14963,1.25,0,0,12,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,0.5,0
24048,0,0,0,1,0,0,0,0,1,5.94843,3,0,0,1,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
24049,1,0,2,1.00019,0,0,0,0,1.44224,6.72915,1.66666,0,0,1,0,0,0.5,0,0.50073,0,0.5,0,0,0,0.5,0,0.50064,0
24050,0,4,337,1.15037,0.0738,0.06872,0,0.07253,1.15634,0.25236,0.76683,0,0.40345,9,2,0.01492,0.6,0.43283,0.54873,0.029850746268656716,0.66666,0,0,0,0.55555,0.04477,0.55228,0
24055,0,115,726,1.03137,0.03806,0.03666,0,0.04693,1.1391,0.08713,0.73011,18,0.41374,15,3,0.01587,0.5,0.41269,0.5,0.023809523809523808,0.5,0,0,0,0.5,0.01587,0.5,0
24056,0,46,64,1.08247,0.125,0.11111,0.1282,0.17307,1.10627,0.46726,1.02564,11,0.42307,13,3,0,0,0.38095,0.50574,0,0,0,0,0,0.52941,0,0.50961,0
24057,0,16,7,0.99974,0.16666,0.14285,0,0,1.32046,3.50527,1.28571,0,0.0005,7,2,1,0.50239,1,0.5,1,0.50413,0,0,0,0.5,1,0.50021,0
24058,0,12,1,1.00003,0,0,0,0,1,6.03973,3,0,0,1,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24059,0,4,1,1.00011,0,0,0,0,1,0,3,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
24060,1,4,0,1,0,0,1,0,1,8.61304,3,0,0.00075,1,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24061,0,0,119,1.00197,0.02298,0.02247,0.03333,0.01666,1.17302,0.6164,0.93333,0,0.17673,8,2,0,0.5,0.16666,0.50033,0.041666666666666664,0.50289,0,0.5,0,0.5,0,0.50035,0
24062,1,4,1,0.99955,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24067,0,0,2,0.99982,1,1,0,0,1,8.39365,3,0,0,1,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24068,0,55,37,1.02139,0.05604,0.05306,0.01156,0.05269,1.12866,0.05323,0.71593,12,0.68888,12,2,0.00854,0.5,0.33333,0.5,0.017094017094017096,0.5,0,0,0,0.5,0.01709,0.5,0
24069,1,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0.5,0
24070,1,4,7,1.00019,0,0,0,0,1.32046,2.7904,1.28571,0,0.00256,5,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24071,0,69,101,0.98635,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24072,0,13,0,1,0,0,0.58333,0.08333,1.42616,6.45086,1.08333,0,0.00226,4,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24073,0,14,18,1.00516,0.18181,0.15384,0,0.2,1.23859,3.30298,1.14999,2,0.00909,7,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24074,1,0,27,1.00066,0,0,0.1,0,1.18537,2.35318,1.1,0,0.0005,12,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,1
24080,0,13,0,1,0,0,0,0.53846,2.35133,0,0.6923,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24081,0,126,175,0.97589,0.06097,0.05747,0,0.07258,1.23315,1.48275,0.66935,0,0.02384,12,0,0,0.5,1.09523,0.50617,0,0.5,0,0,0,0.5,0.04761,0.5056,0
24082,0,62,14,0.99724,0.04,0.03846,0,0.09276,1.12955,0.05284,0.79411,13,0.30518,12,3,0.01886,0.5,0.54716,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24083,1,0,5,1.00021,0,0,0,0.1923,1.2426,2.43726,1.11538,2,0.00097,7,2,0,0.5,0.33333,0.4997,0,0.5,0,0,0,0.5,0,0.49974,1
24084,1,0,0,1,0,0,1,0,1,9.00578,3,0,0,1,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24085,1,4,77,1.02766,0.33333,0.25,0.04651,0.10465,1.13572,1.03989,0.96511,0,0.09041,11,2,0,0.5,0.33333,0.50819,0,0.5,0,0,0,0.5,0,0.50689,0
24086,0,0,53,1.046,0.34482,0.25641,0.01851,0.11111,1.16581,1.41847,1.07407,1,0.13142,9,2,0.125,0.53846,0.875,0.52317,0,0,0,0,0,0.5,0,0.52298,0
24091,0,42,43,0.99707,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0.5,0
24092,0,0,61,0.97279,0,0,0,0,1.25451,1.03455,1.13333,0,0.01171,18,2,0,0.5,1,0.50678,0,0.5,0,0,0,0.5,0,0.50617,1
24093,0,12,1,1.00008,0,0,0,0.2,1.49534,5.7461,1.4,0,0,1,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24094,1,4,7,0.9956,0,0,0,0,1,0,3,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
24095,0,92,9,1.00168,0.4,0.28571,0,0.11111,1.27651,4.11352,1.33333,0,0.06476,4,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
24096,1,0,9,1.00009,0,0,0,0.11111,1.31607,5.03063,1.33333,0,0.0002,7,2,1,0.50222,0,0.5,0,0.5,0,0.5,0,0.5,0,0.50008,1
24097,0,4,1,0.99966,0.14285,0.125,0.35,0.1,1.23859,4.08894,1.14999,1,0.01461,8,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0.5,0
24098,0,82,21,0.99826,0,0,0,0,1,6.51283,3,0,0,1,0,0,0.5,0,0.49928,0,0.5,0,0,0,0.5,0,0.49939,0
24103,0,4,33,1.00735,0.07407,0.06896,0,0.16326,1.2036,0.9187,1.0204,12,0.00618,10,3,0,0.5,1.5,0.50434,0,0.5,0,0,0,0.50877,0,0.50453,0
